F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,Positive,Nagetive
4179,45346,646188,10369570,43410,468311,6641937,581790,6239607,8791944,4179,-189455588,8588997479920,-389383495165083110,-181366980,8222299073531,-372759160834474915,7871256755490,-356844598210348353,-341609503234215756,5.047787469004673e+24,7.845359680668145e+26,1.8523120648954373e+32,-1.740820056909655e+36,7.845359680668145e+26,9.521619861438347e+30,-1.2406969034268457e+35,1.8523120648954373e+32,-1.2406969034268455e+35,-1.740820056909655e+36,37,2,23,28,15,25,14,10,35,56,14,12,14,12,21,34,23,27,5,10,0,1369964,13641937,174685665,2536202563,14228330,139502376,1769667428,192766884,1875288016,2923974962,1369964,-18688948938331,254953277910657960843,-3478054016407621866066892585,-19492285651790,265912338745881144396,-3627556724771355287499217616,277342470262751388684,-3783485745005751577722677752,-3946117309459502340423953198,1.6547707854002196e+27,2.5788842126295875e+29,6.126917198593614e+34,-5.814955237770551e+38,2.5788842126295868e+29,3.2719677944579545e+33,-4.150790744802122e+37,6.126917198593614e+34,-4.150790744802122e+37,-5.814955237770551e+38,5599,165,6122,5918,3974,5419,3466,2724,7746,10719,3295,2549,3297,2623,4856,5790,4005,5326,1161,2399,0,1397840,14092708,187165506,2771552128,15260475,151377867,1993495919,207093861,2039509669,3142430163,1397840,-19699336858012,277616803529368968738,-3912369749163960354233911960,-21331687113525,300621022577003937267,-4236561259046345980437181903,325531445021880292611,-4587616317576638140648442069,-4967760924585176697397636137,1.6884420281582888e+27,4.439245732861074e+28,6.468950833769882e+34,-6.317128892540865e+38,4.439245732861076e+28,2.909700061272506e+33,-4.761740839093453e+37,6.468950833769883e+34,-4.761740839093452e+37,-6.317128892540865e+38,9867,671,3492,5786,2296,5031,2386,1456,6884,12689,2557,2467,2555,2393,3922,8422,5609,5960,929,1781,0,0,1
3178,29318,353548,4825850,29795,270985,3228441,363955,3252241,5014001,3178,-93143286,2729915667372,-80010488117881542,-94658715,2774330947545,-81312243048627179,2819469035355,-82635182502592849,-83979651317831799,4.8103833934251826e+20,1.4271588976635337e+22,8.589530460927448e+27,-5.9485099369592565e+31,1.4271588976635329e+22,4.7566432205158065e+26,-5.138584846996778e+30,8.589530460927448e+27,-5.138584846996778e+30,-5.9485099369592565e+31,9,8,16,32,16,8,5,25,40,27,2,24,14,20,16,26,14,11,0,6,0,696467,6931487,87944443,1251410057,7310003,71697645,901263927,95762083,932181933,1393917329,696467,-4827545024942,33462017536876062028,-231941206525005562442100758,-5091168549398,35289317945842028010,-244607097368773481358614880,37216403933556930268,-257964649661310449198249070,-272051633786541076666615946,8.41258051011074e+26,1.085564301947513e+29,3.049039928462077e+34,-2.6687678072502325e+38,1.0855643019475129e+29,1.381452259372653e+33,-1.7586189567196576e+37,3.049039928462077e+34,-1.7586189567196576e+37,-2.6687678072502325e+38,1904,1575,2916,4897,2048,1850,907,3301,6256,3786,19,2943,2889,2542,3620,4205,2343,2044,0,995,0,712729,7101423,86189559,1171629747,7036313,69158585,831331419,94008637,917463649,1430057045,712729,-5061383011944,35942971302705960942,-255245884972356785263101666,-5014977291864,35613425117154907658,-252905641394106595754641560,35286900403840832100,-250586854538191010215970974,-248289327676823246890944720,8.609008171802415e+26,2.4198286191937957e+29,3.0497547946227427e+34,-2.8144944738156756e+38,2.4198286191937957e+29,1.830963468689089e+33,-1.9218292236771862e+37,3.0497547946227427e+34,-1.9218292236771862e+37,-2.8144944738156756e+38,976,985,2204,5343,3072,710,693,4699,6544,4854,621,4737,1591,3858,1500,4115,2137,1476,0,925,0,0,1
4225,46424,659604,10521494,44606,482167,6797205,613808,6589889,9568736,4225,-196094976,9101358637652,-422421482189434122,-188415744,8744942192679,-405879113846613267,8402483595436,-389984571831377315,-374712485661791760,5.103350575866178e+24,5.816327676978162e+26,1.9351584317564528e+32,-1.9560096285865892e+36,5.816327676978165e+26,1.0328800237007038e+31,-1.5052456438251442e+35,1.9351584317564528e+32,-1.505245643825144e+35,-1.9560096285865892e+36,25,8,24,46,19,23,12,20,44,40,12,17,13,25,19,26,21,28,2,10,0,1533434,14478556,177907830,2496393604,14946192,138450590,1680145788,191163790,1750967438,2762450226,1533434,-22201895562748,321451178582992494582,-4654145855265818772350873332,-22918984037136,331833577445640247454,-4804467900582640048641559924,342551312475505649038,-4959645126209090246107095866,-5119834347306884317730578542,1.8522251566752115e+27,5.773007247228486e+29,6.281419213415067e+34,-5.138525902517081e+38,5.773007247228486e+29,3.44708182074364e+33,-2.990594034275932e+37,6.281419213415067e+34,-2.990594034275932e+37,-5.138525902517082e+38,5417,1644,4729,12548,3730,3921,2515,3464,12287,8837,2906,3643,2416,5769,4895,4865,3500,4609,688,2012,0,1587024,15941911,208033421,3066765859,16189008,160360261,2077897015,215612944,2121745145,3232804518,1587024,-25300179420953,403332954468545962683,-6429894011961825013359115385,-25692328043184,409584548963679130597,-6529556312212269290502764623,415933042145965710352,-6630763361735942439051893399,-6733539103892707887319756890,1.9169561761688578e+27,3.8525587211112684e+29,6.916289851651078e+34,-6.327319694977709e+38,3.852558721111272e+29,3.702718276280609e+33,-4.332122005065287e+37,6.916289851651076e+34,-4.332122005065287e+37,-6.327319694977709e+38,5458,1836,5711,7462,4535,6084,2705,5236,6853,8563,2314,3752,3239,5106,3370,6445,5635,7571,182,2338,0,0,1
16950,345540,9268700,280194882,349976,7068193,188451467,9432640,188985905,285825374,16950,-5856557460,2023555476105500,-699178108871164007118,-5931743224,2049533629982113,-708154069793486233373,2075845292794688,-717245264574356301311,-726453172612618349218,3.2696370738084094e+53,-2.859684881145836e+55,3.580015330905989e+62,-2.3150057105170618e+67,-2.859684881145836e+55,1.7938839338594127e+61,-1.6873813109714172e+66,3.580015330905989e+62,-1.6873813109714172e+66,-2.3150057105170618e+67,98,13,69,95,35,97,48,60,166,115,36,64,166,65,82,192,90,67,8,30,0,23144167,248291747,3266784611,47164764389,241536019,2559155951,33450605701,3291353771,34669187441,50437283653,23144167,-5746505408998002,1426809805496275074562096,-354265083936515788654283811178434,-5590149718715154,1387987979679946620254796,-344625945399332165610216880250746,1350222450332782909117336,-335249076546495397066326649420022,-326127341326680756662006184502170,2.7955691831335576e+28,4.014299884281613e+30,1.0434030139464864e+36,-1.0133509063825222e+40,4.014299884281613e+30,5.593126281553974e+34,-7.440046968544079e+38,1.0434030139464863e+36,-7.440046968544079e+38,-1.0133509063825224e+40,76084,9729,54303,67787,29401,69757,43982,44578,131673,95398,32240,46662,143533,55127,73112,146268,67430,54844,4822,27676,0,22173628,232976069,3047332215,43971243401,229605651,2379494225,30902470989,3092637857,31836852269,46852785513,22173628,-5165924453932263,1203536717750264546653601,-280395240753180747578805041420229,-5091190062366177,1186125393769317145346519,-276338819118953063615198057638901,1168965955915564791970283,-272341080921828378089687195027939,-268401177200307920210563888834083,2.678338395806918e+28,4.376652429883881e+30,9.849291707080187e+35,-9.295786909812446e+39,4.376652429883879e+30,5.207972600276921e+34,-6.6197851488326054e+38,9.849291707080187e+35,-6.6197851488326054e+38,-9.295786909812444e+39,80422,11032,55890,83928,26494,85152,32674,51242,133429,88257,25252,55546,121569,48678,57842,160356,76300,52155,7954,20234,0,0,1
6864,90921,1598539,31761609,88169,1166720,20474002,1466509,19308124,27328991,6864,-623990823,56725604588281,-5156797375314564069,-605103847,55008631626158,-5000711182736990998,53343628780091,-4849349478857398366,-4702569258732847621,6.544569439934459e+31,1.4914706342596256e+34,7.291290628042652e+39,-1.2704854606646068e+44,1.4914706342596246e+34,3.665094290741509e+38,-8.540351518773374e+42,7.291290628042651e+39,-8.540351518773377e+42,-1.2704854606646068e+44,27,7,16,14,36,40,15,58,38,75,42,48,25,10,18,43,34,36,9,39,0,3537696,39269209,524007465,7824362737,37942151,416259735,5509119439,524422707,5709640099,8107910921,3537696,-138922484333255,5455374530011564767079,-214228182036442488625674801815,-134227757881945,5271016387909654262681,-206988585669803298349539286889,5092888418341899279601,-199993643181357872995860255071,-193235086773139867353136027393,4.273160454163186e+27,3.125058037064263e+29,1.6434665578102137e+35,-1.6522424726982962e+39,3.1250580370642672e+29,8.461989607160876e+33,-1.2624441513505056e+38,1.643466557810214e+35,-1.2624441513505056e+38,-1.6522424726982965e+39,4535,3081,5448,5034,10449,10232,4375,18957,16637,21583,14435,17347,7142,3109,6773,12577,9892,9485,2329,15345,0,3470904,37040853,491541201,7301802051,37238831,392680451,5169931189,512258399,5363395185,7893616727,3470904,-128565207800259,4762163591019547554519,-176394550715975000709952601085,-129252370234393,4787616666396054374837,-177337354067759820858631300427,4813205784777969326421,-178285196567057775736677710957,-179238105147383316722381810071,4.192482823000284e+27,3.027673337493082e+29,1.6063028140220295e+35,-1.6036228909885024e+39,3.0276733374930805e+29,8.11902689868379e+33,-1.2202731280150828e+38,1.6063028140220299e+35,-1.2202731280150828e+38,-1.603622890988502e+39,12502,1336,4648,3800,12267,15008,5090,17641,7341,25742,12067,12941,8633,3201,4585,14556,11562,13231,3350,9264,0,0,1
4013,42024,572300,8787912,40115,413445,5566813,517227,5267563,7464965,4013,-168600288,7083493058636,-297602545307411928,-160941380,6761715173805,-284083515035895447,6454554762702,-271178616936646235,-258859952206927100,2.308227203262995e+23,2.7692096357489926e+25,6.665556595845069e+30,-5.485990004361965e+34,2.769209635748991e+25,3.4579903269544624e+29,-4.0052758059316884e+33,6.665556595845069e+30,-4.0052758059316884e+33,-5.485990004361963e+34,24,5,14,16,13,23,14,22,21,46,7,22,16,17,22,28,21,24,7,13,0,1101897,11975478,163179968,2473813986,11741890,125837168,1701665872,158702618,1688373342,2392215892,1101897,-13195731306288,158025046540453057148,-1892423750869950930021536814,-12938341623440,154942684853370468068,-1855511029797104570974801696,151920446253031832118,-1819318310773447716803000302,-1783831549780106566089074168,1.3309743643775637e+27,1.1974320513997027e+29,5.001434458614253e+34,-4.7566893941107965e+38,1.197432051399703e+29,2.422807205055449e+33,-3.445093780381421e+37,5.001434458614253e+34,-3.445093780381421e+37,-4.756689394110796e+38,4466,1190,2500,2512,2358,4600,3026,3024,4304,8967,1239,3792,3477,3397,3719,3918,4673,4329,1408,3601,0,1172957,12380842,162954724,2377378360,11970545,124529433,1625859539,162142399,1674775581,2483189399,1172957,-14522182908952,179796698805749423344,-2226032622239163127097884816,-14040922581020,173838295804539049383,-2152262639000786738504322733,168077352303830601274,-2080937368555319282780524047,-2011975793931091810381931216,1.4168072855423084e+27,2.8315605533306935e+29,5.185533676690491e+34,-4.959804944268308e+38,2.8315605533306935e+29,2.928147563851403e+33,-3.5606172575433643e+37,5.185533676690491e+34,-3.5606172575433643e+37,-4.959804944268308e+38,4558,690,2764,3504,2530,4048,2238,5248,3592,8329,1393,4480,2539,2995,4553,6610,3223,4695,1224,1287,0,0,1
3484,36224,488334,7413164,33590,350148,4732044,430438,4476672,6223136,3484,-126168192,4569004897166,-165460136424102228,-116993970,4236773155268,-153428823793664360,3928699594638,-142272366526498480,-131927149097213124,2.003953046640485e+23,4.014548869442864e+25,5.624481764280179e+30,-4.540179898584866e+34,4.0145488694428655e+25,3.221213478817516e+29,-3.2026817396579445e+33,5.624481764280179e+30,-3.2026817396579445e+33,-4.540179898584866e+34,33,6,12,25,9,74,2,8,22,27,9,15,43,19,16,21,14,14,2,3,0,884093,7957270,98247910,1389667066,8081136,70639768,864426678,93999678,804082422,1185772518,884093,-7034958748840,55979002885334461810,-445439536451366470925220034,-7144467688512,56850394100055463288,-452373423779356484801521802,57735349733806058814,-459415246729864586218922334,-466566685471330471788865146,1.067890300750118e+27,4.9072303959221126e+29,3.232695896541515e+34,-1.8049421545481844e+38,4.907230395922111e+29,1.671653596598155e+33,-2.405382288848101e+36,3.2326958965415154e+34,-2.405382288848101e+36,-1.8049421545481844e+38,7523,1439,2541,5266,2400,11862,552,2043,4189,3815,1113,3519,6442,4003,2773,3467,3010,2568,695,905,0,1195001,11426106,137108414,1840941216,12416298,117250272,1396164618,169880856,1596325912,2618174178,1195001,-13654196670000,156014167940505805178,-1782632928647621085765148404,-14837476110000,169534432935507834684,-1937116780353106535498127762,184226370785354636052,-2104988279092260974411580488,-2287407604981848765088327902,1.4434340926652406e+27,2.2344478193235232e+29,5.390185725573799e+34,-5.282593668341329e+38,2.2344478193235225e+29,2.970459533223313e+33,-3.9049573102390106e+37,5.390185725573799e+34,-3.90495731023901e+37,-5.282593668341329e+38,4852,811,1959,4109,975,15888,198,957,4061,6310,2262,2106,9683,3122,3227,4408,2240,2682,55,220,0,0,1
2908,26453,321253,4431053,26360,233742,2774652,316894,2766488,4331084,2908,-76898871,2033506394607,-53773850865057459,-76628520,2026357172222,-53584795219950880,2019233254494,-53396408744772734,-53208689055326436,4.401697579635126e+20,3.9406805471358465e+22,7.580867876458996e+27,-5.059737495983886e+31,3.94068054713585e+22,4.413331533734677e+26,-4.221522714582346e+30,7.580867876458996e+27,-4.221522714582346e+30,-5.059737495983886e+31,33,3,18,37,6,38,5,6,13,21,9,2,37,8,30,19,9,9,6,5,0,766713,6929320,87907420,1280173930,7909888,70031142,879986306,106108148,931266024,1594968184,766713,-5312792795840,36813993360682273820,-255095607760665352651769270,-6064606048256,42023541172226180902,-291194184519676168697501534,47970292039605490932,-332401070494877863900534328,-379439142469601186927587208,9.261077467630953e+26,1.5997874629593317e+29,3.385958535995282e+34,-3.1392269071971986e+38,1.5997874629593317e+29,1.787792174414675e+33,-2.184004568877405e+37,3.385958535995282e+34,-2.1840045688774046e+37,-3.1392269071971986e+38,5282,589,3293,7027,1271,5533,541,860,1108,3871,1061,112,5474,626,3733,3746,2093,1601,711,923,0,714996,6804485,84880115,1187292497,7503547,70105051,866050765,107527003,997320369,1741409851,714996,-4865172752575,33104948716374063765,-225261811912922060222540953,-5364998587265,36506001354362980281,-248404191205005945363328085,40256462751366474749,-273924113831384495952438325,-302065837836401951775535811,8.636391120336113e+26,1.1171941229358596e+29,3.3758150602535777e+34,-3.675979158134167e+38,1.1171941229358596e+29,2.081748046198184e+33,-2.9802472508678014e+37,3.3758150602535777e+34,-2.9802472508678014e+37,-3.675979158134167e+38,5113,356,2377,4628,619,6437,1034,1030,2987,2744,1774,518,6181,1894,5717,2239,742,1234,1179,652,0,0,1
5326,64180,1003342,17592352,62007,741499,11476209,924559,10986879,15424893,5326,-341758500,21929942460942,-1407199473848012328,-330187275,21187440441739,-1359554626020659225,20470078417435,-1313522961144863587,-1269049858339612635,3.255220178587922e+27,3.469372258057452e+29,1.973292392501352e+35,-2.5029442245673428e+39,3.469372258057452e+29,9.759490521776766e+33,-1.8091734702964674e+38,1.9732923925013522e+35,-1.8091734702964674e+38,-2.5029442245673428e+39,34,9,29,20,25,33,20,13,12,61,8,18,40,25,32,33,30,30,10,20,0,2026333,22054605,303373003,4626741549,20412681,218944369,2989987685,271094729,2884851405,4062896799,2026333,-44689951858860,985618749310874717278,-21737421469175330219216386146,-41362868716092,912241281006868702024,-20119111188469128656777450098,844326627669191049620,-18621281074576337000488145868,-17234961604922219606156634078,2.447594717738847e+27,5.6779326573687005e+29,8.739599889759447e+34,-7.923337687795598e+38,5.6779326573687005e+29,4.8338869253715944e+33,-5.340129373622875e+37,8.739599889759447e+34,-5.340129373622875e+37,-7.923337687795598e+38,7250,1461,7924,6375,5936,6860,5467,3069,3283,14568,2144,4039,10726,7299,7879,7346,8211,7013,3767,5636,0,2170378,22494600,300973766,4483372086,22628678,230941510,3066462730,307789174,3118362720,4704107822,2170378,-48821762464200,1098225511920465133766,-24704132218033917419946618714,-49112762271606,1104771433172039130310,-24851380030373628394682490618,1111356371077960478358,-24999505506341819119946245240,-25148513877211100258449385094,2.6215857553011294e+27,3.828428453957269e+29,9.763438388286145e+34,-9.426561054425253e+38,3.828428453957269e+29,5.217487575067607e+33,-6.875640663344413e+37,9.763438388286145e+34,-6.875640663344413e+37,-9.426561054425251e+38,9852,3066,6663,3685,6639,9739,4593,3470,2753,16115,1880,5015,9394,5276,8217,9253,6879,8077,1263,4424,0,0,1
29414,805310,29119872,1185657914,787789,21426989,773249875,27960445,755114601,1117356103,29414,-23686583030,19074393684813072,-15360277762196316304046,-23171237857,18659395165688069,-15026086660847247528213,18253425716580097,-14699166512924328228601,-14379359124971976441571,1.6053025225317025e+77,1.1918721627253774e+80,7.72865467141263e+86,-1.0509688850447819e+92,1.1918721627253784e+80,3.918242321300662e+85,-6.957708201985155e+90,7.728654671412631e+86,-6.957708201985155e+90,-1.0509688850447819e+92,188,43,147,175,162,145,72,160,149,271,82,130,131,134,154,254,160,178,35,74,0,75501606,779284122,10300504890,151716884034,792685528,8062115214,105741950446,10833198834,109411558986,166510747738,75501606,-58837201962015810,45850896664622435345162826,-35730875276956460729703274123294050,-59849029624272440,46639397885575900646726478,-36345341750484652339309586065809146,47441459019653705249808370,-36970375248866383295798464456400490,-37606157494000350871435727245752374,9.119790874767355e+28,1.169957148038291e+31,3.4255911371880674e+36,-3.3589205362786017e+40,1.169957148038291e+31,1.818530777779853e+35,-2.4959144662752048e+39,3.4255911371880674e+36,-2.4959144662752048e+39,-3.3589205362786017e+40,286674,50284,213906,235317,227190,210173,101751,236860,205889,377219,111181,171751,201985,196449,223672,389055,222145,246999,46285,90805,0,74617735,773389854,10263614200,152315742528,778745988,7951988330,104681923560,10590554212,107333749946,162021744036,74617735,-57708598404070836,44631243896137120853170828,-34517350738082778208752048148282320,-58108260986151192,44940338877999128392388546,-34756401657773492709426927770481936,45251574506176861095875764,-34997108131583604367326868810865614,-35239481625101473208076277280423436,9.01302865993087e+28,1.293518296410134e+31,3.3583846887213e+36,-3.2500439305076814e+40,1.293518296410134e+31,1.7878505766812504e+35,-2.37958667030812e+39,3.3583846887213e+36,-2.37958667030812e+39,-3.2500439305076814e+40,248186,72051,204309,262558,233700,202352,103089,218340,218016,393776,122109,198099,170710,184781,214458,333575,233055,259411,53290,119725,0,0,1
