0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,positive
192,525,1759,6657,533,1329,4237,1849,4281,7211,192,-100275.0,52370509.0,-27351654393.0,-101803.0,53168079.0,-27767964385.0,53978759.0,-28191114183.0,-28621222933.0,544712.3892,4841396.501,8276569938.0,504000000000.0,4841396.501,722839485.1,-78725001994.0,8276569938.0,-78725001994.0,504000000000.0,4,1,0,0,2,1,0,2,3,3,0,0,2,0,0,0,1,3,0,0,0,5,10,13,18,10,1,6,8,1,1,9,18,18,13,1,10,5,2,9,8,17,9,640,5766,71286,1013226,5255,44600.0,531902.0,48479.0,387708.0,489659.0,640.0,-3684474.0,21211501614.0,-122000000000000.0,-3357945.0,19331655140.0,-111000000000000.0,17618434429.0,-101000000000000.0,-92400000000000.0,7.73e+23,5.3e+26,1.87e+31,-3.61e+34,5.3e+26,7.47e+29,7.91e+33,1.87e+31,7.91e+33,-3.61e+34,40.0,18.0,0.0,0.0,18.0,7.0,0.0,28.0,52.0,23.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,948.0,8101.0,100851.0,1444939.0,8906.0,73657.0,903275.0,111156.0,906769.0,1572356.0,948.0,-7671647.0,62082486997.0,-502000000000000.0,-8433982.0,68251614333.0,-552000000000000.0,75033838012.0,-607000000000000.0,-668000000000000.0,1.15e+24,4.55e+26,3.72e+31,-2.8200000000000003e+35,4.55e+26,2.16e+30,-1.41e+34,3.72e+31,-1.41e+34,1
2687,24402,285840,3757752,22611,204119,2387559,246173,2197281,3003207,2687,-65543772.0,1600000000000.0,-3.9e+16,-60733146.0,1480000000000.0,-3.61e+16,1370000000000.0,-3.35e+16,-3.1e+16,2.26e+19,2.46e+21,2.75e+26,-1.34e+30,2.46e+21,1.49e+25,-1.01e+29,2.75e+26,-1.01e+29,-1.34e+30,14,4,21,20,9,17,6,17,17,29,4,14,8,8,12,16,12,13,8,15,0,19,8,11,6,7,11,18,12,3,8,16,10,18,3,4,20,10,12,14,6,1,12,16,10,4,10,3,18.0,16.0,5.0,12.0,16.0,4.0,6.0,8.0,1.0,4.0,9.0,10.0,20.0,7.0,6.0,20.0,13.0,2.0,3.0,2.0,10.0,15.0,16.0,2.0,17.0,9.0,17.0,18.0,1.0,5.0,16.0,10.0,3.0,20.0,8.0,15.0,12.0,8.0,17.0,17.0,13.0,6.0,3.0,13.0,9.0,5.0,15.0,12.0,4.0,10.0,18.0,10.0,10.0,11.0,10.0,3.0,10.0,9.0,10.0,9.0,14.0,8.0,1.0,13.0,4.0,1.0,1.0,20.0,19.0,1.0,6.0,5.0,3.0,17.0,1.0,1
2839,25232,294244,3855776,23003,198040,2264122,239805,2003644,2815505,2839,-71608416.0,1810000000000.0,-4.56e+16,-65282514.0,1650000000000.0,-4.15e+16,1500000000000.0,-3.79e+16,-3.45e+16,2.39e+19,3.91e+21,2.73e+26,-1.18e+30,3.91e+21,1.46e+25,-7.68e+28,2.73e+26,-7.68e+28,-1.18e+30,33,1,7,14,6,15,3,16,15,21,9,13,9,7,15,26,15,23,7,10,0,11,9,15,12,8,10,1,10,18,18,18,18,1,10,8,16,14,16,15,13,1,4,16,1,6,6,17,8.0,8.0,1.0,17.0,10.0,16.0,9.0,8.0,13.0,10.0,16.0,17.0,10.0,1.0,16.0,1.0,10.0,12.0,17.0,1.0,10.0,4.0,17.0,6.0,1.0,16.0,18.0,1.0,16.0,1.0,1.0,1.0,17.0,16.0,16.0,3.0,20.0,16.0,18.0,17.0,2.0,18.0,8.0,4.0,18.0,4.0,12.0,19.0,17.0,9.0,7.0,10.0,11.0,9.0,20.0,13.0,18.0,18.0,14.0,8.0,1.0,12.0,16.0,6.0,6.0,10.0,10.0,17.0,18.0,1.0,9.0,12.0,18.0,10.0,13.0,1
2578,23274,271752,3576894,21608,193297,2245665,232406,2068059,2801066,2578,-59977098.0,1400000000000.0,-3.25e+16,-55683816.0,1300000000000.0,-3.01e+16,1200000000000.0,-2.8e+16,-2.6e+16,2.17e+19,2.48e+21,2.6e+26,-1.23e+30,2.48e+21,1.37e+25,-8.96e+28,2.6e+26,-8.96e+28,-1.23e+30,18,4,26,15,14,19,3,15,17,23,6,14,9,8,13,16,12,14,4,13,0,5,1,10,1,7,11,18,12,3,10,4,11,18,3,4,5,18,6,9,6,1,12,6,10,4,8,3,18.0,17.0,5.0,16.0,16.0,16.0,6.0,14.0,13.0,14.0,20.0,17.0,20.0,7.0,6.0,18.0,13.0,2.0,3.0,2.0,5.0,15.0,16.0,2.0,9.0,15.0,15.0,4.0,3.0,5.0,3.0,8.0,9.0,20.0,8.0,15.0,7.0,10.0,17.0,17.0,13.0,6.0,3.0,13.0,9.0,5.0,15.0,16.0,12.0,10.0,8.0,11.0,10.0,8.0,5.0,3.0,10.0,9.0,10.0,12.0,6.0,10.0,16.0,14.0,3.0,1.0,10.0,15.0,9.0,1.0,6.0,18.0,4.0,11.0,1.0,1
2258,17665,179767,2063593,17594,136136,1379970,174498,1330050,1934852,2258,-39869905.0,704000000000.0,-1.24e+16,-39709658.0,701000000000.0,-1.24e+16,698000000000.0,-1.23e+16,-1.23e+16,6.98e+16,2.48e+18,4.64e+23,-1.68e+27,2.48e+18,2.46e+22,-1.46e+26,4.64e+23,-1.46e+26,-1.68e+27,17,1,10,7,8,18,3,16,15,20,4,15,7,4,8,18,10,18,4,10,0,11,12,15,10,8,18,10,2,10,5,18,1,11,8,20,1,17,8,1,10,13,9,9,4,3,8,16,12.0,3.0,4.0,15.0,16.0,8.0,16.0,18.0,16.0,9.0,18.0,13.0,18.0,9.0,9.0,16.0,18.0,1.0,8.0,1.0,6.0,1.0,18.0,8.0,4.0,6.0,1.0,9.0,10.0,17.0,5.0,10.0,4.0,9.0,8.0,10.0,17.0,18.0,10.0,6.0,3.0,8.0,12.0,15.0,9.0,8.0,1.0,8.0,6.0,18.0,3.0,12.0,4.0,16.0,6.0,15.0,4.0,19.0,17.0,1.0,14.0,12.0,1.0,20.0,5.0,5.0,16.0,6.0,17.0,16.0,3.0,18.0,18.0,10.0,13.0,1
2138,16099,160189,1810417,15975,119138,1176718,150883,1113552,1585143,2138,-34403563.0,554000000000.0,-8910000000000000.0,-34138575.0,549000000000.0,-8840000000000000.0,545000000000.0,-8770000000000000.0,-8700000000000000.0,6.61e+16,5.42e+18,4.1e+23,-1.26e+27,5.42e+18,2.11e+22,-9.41e+25,4.1e+23,-9.41e+25,-1.26e+27,17,1,9,9,8,22,2,13,11,16,8,9,6,6,11,13,10,15,4,13,0,11,12,15,10,8,18,10,5,10,8,18,17,11,8,2,1,17,8,1,18,13,16,15,4,4,10,4,3.0,14.0,9.0,4.0,20.0,9.0,15.0,16.0,1.0,1.0,10.0,1.0,6.0,17.0,8.0,8.0,4.0,6.0,1.0,16.0,10.0,6.0,5.0,14.0,8.0,10.0,3.0,9.0,18.0,10.0,6.0,6.0,9.0,18.0,16.0,15.0,9.0,8.0,1.0,18.0,6.0,18.0,3.0,12.0,4.0,16.0,6.0,6.0,16.0,19.0,17.0,1.0,10.0,12.0,1.0,20.0,5.0,15.0,16.0,6.0,17.0,17.0,3.0,18.0,8.0,10.0,13.0,4.0,5.0,18.0,13.0,12.0,14.0,9.0,1.0,1
799,3785,23403,165371,3710,17344,105984,22666,104870,158204,799,-3020430.0,11418024728.0,-43200000000000.0,-2960580.0,11191770294.0,-42300000000000.0,10970010366.0,-41500000000000.0,-40600000000000.0,6854796884.0,189000000000.0,2930000000000000.0,-1.8e+18,189000000000.0,207000000000000.0,-2.43e+17,2930000000000000.0,-2.43e+17,-1.8e+18,3,8,3,1,4,2,1,2,12,12,2,4,5,1,0,3,7,6,0,3,0,11,9,17,10,10,10,17,11,18,18,18,17,8,18,2,10,3,10,6,20,17,10,9,2,7,12,17,14.0,10.0,13.0,5.0,8.0,20.0,9.0,17.0,2.0,13.0,4.0,6.0,9.0,12.0,10.0,2.0,5.0,9.0,1.0,17.0,10.0,9.0,9.0,5.0,13.0,10.0,9.0,5.0,13.0,18.0,9.0,2.0,1.0,3.0,12.0,2.0,13.0,9.0,12.0,16.0,1.0,10.0,10.0,9.0,20.0,18.0,2.0,2.0,16.0,16.0,3.0,9.0,23846.0,206889.0,2534555.0,35738031.0,247818.0,2121220.0,25712482.0,3181864.0,26827764.0,46886550.0,23846.0,-4933268205.0,1020000000000000.0,-2.11e+20,-5909220210.0,1220000000000000.0,-2.53e+20,1460000000000000.0,-3.03e+20,-3.63e+20,2.88e+25,4.44e+27,1.02e+33,1
2622,23268,269276,3510864,22275,197710,2287130,243553,2141762,2982147,2622,-60985428.0,1420000000000.0,-3.3e+16,-58382775.0,1360000000000.0,-3.16e+16,1300000000000.0,-3.02e+16,-2.89e+16,2.2e+19,2.08e+21,2.71e+26,-1.34e+30,2.08e+21,1.44e+25,-1.02e+29,2.71e+26,-1.02e+29,-1.34e+30,16,4,25,14,16,20,5,18,20,17,5,21,7,5,10,14,15,16,7,11,0,19,8,11,6,7,11,18,12,9,8,4,14,8,12,4,5,10,3,10,6,1,12,16,8,4,18,3,8.0,17.0,5.0,3.0,12.0,10.0,6.0,20.0,1.0,4.0,20.0,17.0,20.0,7.0,6.0,5.0,13.0,2.0,3.0,2.0,9.0,15.0,19.0,2.0,17.0,12.0,14.0,4.0,12.0,18.0,9.0,10.0,12.0,1.0,10.0,16.0,3.0,8.0,17.0,17.0,13.0,6.0,12.0,13.0,9.0,5.0,15.0,9.0,4.0,14.0,17.0,10.0,18.0,18.0,5.0,3.0,10.0,9.0,17.0,6.0,6.0,8.0,3.0,1.0,12.0,15.0,11.0,20.0,4.0,6.0,6.0,9.0,3.0,5.0,1.0,1
177,517,1833,7255,522,1429,4773,1938,5093,8070,177,-90992.0,46777408.0,-24047619590.0,-91872.0,47229379.0,-24279754931.0,47686638.0,-24514604401.0,-24752203590.0,502156.7338,2249081.5840000003,8521181395.0,187000000000.0,2249081.5840000003,743573383.4,-145000000000.0,8521181395.0,-145000000000.0,187000000000.0,3,0,0,0,2,4,3,4,2,2,0,0,0,0,2,0,0,0,1,0,0,5,5,6,19,10,8,9,6,1,8,7,1,6,9,1,8,7,6,10,8,7,15,15,814,7394,80752,949142,5784.0,53826.0,594296.0,58012.0,553946.0,836676.0,814.0,-6011322.0,44393124384.0,-328000000000000.0,-4702392.0,34726773378.0,-256000000000000.0,27165238684.0,-201000000000000.0,-157000000000000.0,9.83e+23,9.4e+26,2.35e+31,-1.29e+35,9.4e+26,2.11e+30,-1.8e+33,2.35e+31,-1.8e+33,-1.29e+35,36.0,0.0,0.0,0.0,3.0,42.0,49.0,52.0,21.0,24.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,540.0,3160.0,28146.0,399460.0,4257.0,23185.0,196831.0,25749.0,83281.0,-95541.0,540.0,-1703240.0,5372280946.0,-16900000000000.0,-2294523.0,7237263745.0,-22800000000000.0,9749688111.0,-30800000000000.0,-41400000000000.0,6.52e+23,5e+26,1.19e+31,1.2400000000000001e+35,5e+26,-1.78e+29,2.69e+34,1.19e+31,1
588,2701,15597,100513,2399,10497,58997,12377,51737,72089,588,-1585487.0,4275120583.0,-11500000000000.0,-1408213.0,3797114111.0,-10200000000000.0,3372560163.0,-9090000000000.0,-8080000000000.0,560509048.5,15038919950.0,117000000000000.0,-2.7e+16,15038919950.0,7760000000000.0,-4570000000000000.0,117000000000000.0,-4570000000000000.0,-2.7e+16,1,7,2,1,1,2,1,2,11,6,2,3,5,0,1,3,4,5,0,1,0,10,9,2,7,12,9,18,18,13,5,10,16,9,17,2,13,4,6,9,12,10,2,20,9,11,17,10,9.0,9.0,18.0,13.0,9.0,8.0,13.0,8.0,9.0,15.0,6.0,2.0,17.0,3.0,1.0,2.0,13.0,9.0,16.0,16.0,10.0,10.0,18.0,12.0,18.0,11.0,2.0,2.0,9.0,17.0,3.0,12116.0,120015.0,1589595.0,23429325.0,132704.0,1288110.0,16813634.0,1706600.0,16364412.0,24666674.0,12116.0,-1453981725.0,174000000000000.0,-2.09e+19,-1607708960.0,193000000000000.0,-2.32e+19,213000000000000.0,-2.56e+19,-2.83e+19,1.46e+25,2.58e+26,5.37e+32,-4.7300000000000005e+36,2.58e+26,1.82e+31,-3.29e+35,5.37e+32,-3.29e+35,-4.7300000000000005e+36,42.0,231.0,99.0,17.0,10.0,56.0,4.0,68.0,290.0,157.0,78.0,76.0,134.0,0.0,1
275,1007,4549,22805,864,3045,13421,3288,11089,13848,275,-275918.0,276839926.0,-278000000000.0,-236736.0,237526149.0,-238000000000.0,203796696.0,-204000000000.0,-175000000000.0,4681122.095,73756627.86,185000000000.0,12200000000000.0,73756627.86,12706054984.0,-1400000000000.0,185000000000.0,-1400000000000.0,12200000000000.0,5,1,1,0,1,4,0,0,4,7,0,0,0,1,0,4,2,1,0,0,0,6,10,10,3,16,10,9,6,5,1,1,17,1,6,9,6,18,10,14,16,10,10,16,17,1,16,2,9.0,10.0,1.0,9.0,1673.0,16212.0,219920.0,3232914.0,14386.0,133907.0,1801049.0,153610.0,1415735.0,1929046.0,1673.0,-27106464.0,439000000000.0,-7120000000000000.0,-24053392.0,390000000000.0,-6310000000000000.0,346000000000.0,-5600000000000000.0,-4970000000000000.0,2.02e+24,1.2e+27,5.54e+31,-2.76e+35,1.2e+27,2.86e+30,-8.39e+32,5.54e+31,-8.39e+32,-2.76e+35,89.0,27.0,4.0,0.0,9.0,39.0,0.0,0.0,81.0,101.0,0.0,0.0,0.0,19.0,0.0,74.0,36.0,17.0,0.0,0.0,0.0,1463.0,11547.0,119331.0,1475055.0,15864.0,121117.0,1251219.0,224502.0,1713445.0,3311502.0,1463.0,-16881714.0,195000000000.0,-2250000000000000.0,-23193168.0,268000000000.0,-3090000000000000.0,368000000000.0,-4240000000000000.0,-5830000000000000.0,1
617,3213,20815,149499,2651,13578,86098,14787,74416,93185,617,-1979208.0,6348892750.0,-20400000000000.0,-1633016.0,5238376323.0,-16800000000000.0,4322112402.0,-13900000000000.0,-11400000000000.0,5293378820.0,267000000000.0,1980000000000000.0,-6.61e+17,267000000000.0,139000000000000.0,-7.2e+16,1980000000000000.0,-7.2e+16,-6.61e+17,5,2,5,6,3,6,0,3,8,10,5,2,0,1,2,6,5,1,0,0,0,11,5,17,11,9,9,16,10,10,10,8,5,5,10,6,17,8,16,10,16,10,2,14,4,4,15,12,1.0,3.0,3.0,3.0,3.0,6.0,4.0,11.0,17.0,4.0,4.0,4.0,9.0,15.0,6.0,8.0,11.0,3.0,17.0,10.0,9.0,12.0,10.0,1.0,9.0,17.0,1.0,6.0,9.0,6.0,1.0,16.0,10.0,18.0,9.0,11.0,1.0,16.0,2.0,9.0,10.0,16.0,6.0,17809.0,149684.0,1772454.0,24169928.0,159459.0,1303383.0,15217751.0,1724141.0,13710583.0,20589849.0,17809.0,-2665572672.0,399000000000000.0,-5.97e+19,-2839645872.0,425000000000000.0,-6.36e+19,453000000000000.0,-6.78e+19,-7.22e+19,2.15e+25,1.09e+28,6.09e+32,-2.79e+36,1.09e+28,2.68e+31,3.1000000000000002e+34,6.09e+32,3.1000000000000002e+34,-2.79e+36,255.0,88.0,1
2682,23055,262971,3414759,22190,191597,2190271,236102,2034965,2821190,2682,-61810455.0,1420000000000.0,-3.28e+16,-59491390.0,1370000000000.0,-3.16e+16,1320000000000.0,-3.04e+16,-2.93e+16,2.26e+19,3.02e+21,2.66e+26,-1.22e+30,3.02e+21,1.42e+25,-8.57e+28,2.66e+26,-8.57e+28,-1.22e+30,17,4,21,14,12,18,7,19,16,20,5,19,8,8,10,13,10,19,4,19,0,19,8,11,6,7,11,18,12,1,8,20,14,8,14,4,5,18,16,10,6,1,12,16,8,4,5,3,8.0,12.0,5.0,3.0,17.0,3.0,1.0,12.0,13.0,8.0,20.0,17.0,20.0,7.0,6.0,18.0,13.0,2.0,3.0,2.0,5.0,15.0,16.0,2.0,10.0,7.0,20.0,4.0,20.0,8.0,16.0,10.0,9.0,1.0,10.0,15.0,4.0,7.0,17.0,10.0,13.0,6.0,12.0,13.0,9.0,20.0,9.0,4.0,12.0,10.0,18.0,10.0,5.0,18.0,5.0,3.0,10.0,9.0,17.0,12.0,16.0,10.0,20.0,3.0,16.0,14.0,1.0,20.0,17.0,1.0,6.0,14.0,9.0,10.0,1.0,1
2990,29124,362810,5035626,26191,251141,3101439,294731,2796565,3722389,2990,-87051636.0,2530000000000.0,-7.38e+16,-78284899.0,2280000000000.0,-6.64e+16,2050000000000.0,-5.97e+16,-5.37e+16,4.53e+20,6.71e+22,7.2e+27,-3.95e+31,6.71e+22,3.77e+26,-2.71e+30,7.2e+27,-2.71e+30,-3.95e+31,17,5,22,15,15,25,7,20,18,20,7,22,8,6,13,11,16,22,7,17,0,11,10,10,7,8,1,10,8,10,6,2,19,16,18,5,16,4,6,1,4,17,3,18,1,4,15,1,3.0,6.0,15.0,15.0,13.0,8.0,19.0,12.0,11.0,6.0,7.0,11.0,18.0,12.0,6.0,8.0,19.0,14.0,8.0,3.0,14.0,5.0,18.0,3.0,10.0,6.0,18.0,12.0,16.0,8.0,4.0,8.0,12.0,5.0,3.0,9.0,12.0,6.0,9.0,13.0,18.0,20.0,17.0,20.0,7.0,6.0,18.0,13.0,2.0,3.0,2.0,5.0,15.0,16.0,2.0,10.0,12.0,19.0,4.0,20.0,5.0,6.0,4.0,5.0,10.0,17.0,1.0,10.0,15.0,7.0,15.0,17.0,17.0,13.0,6.0,1
5708,73292,1213064,22485932,69363,893391,14829531,1097181,14176679,19470879,5708,-418277444.0,30700000000000.0,-2.25e+18,-395854641.0,29000000000000.0,-2.13e+18,27500000000000.0,-2.01e+18,-1.9e+18,8.37e+28,9.26e+30,6.42e+36,-9.560000000000001e+40,9.26e+30,3.34e+35,-7.100000000000001e+39,6.42e+36,-7.100000000000001e+39,-9.560000000000001e+40,42,5,44,27,21,39,12,29,42,31,11,39,20,21,20,43,31,34,17,24,0,11,12,8,9,9,10,16,10,2,8,5,5,1,17,17,14,18,7,1,5,17,14,19,6,1,6,6,8.0,17.0,13.0,11.0,6.0,7.0,4.0,19.0,10.0,17.0,15.0,17.0,16.0,1.0,10.0,4.0,18.0,10.0,12.0,1.0,4.0,7.0,9.0,17.0,16.0,18.0,3.0,13.0,12.0,3.0,13.0,17.0,19.0,17.0,16.0,6.0,10.0,1.0,9.0,12.0,8.0,3.0,8.0,16.0,17.0,1.0,3.0,3.0,4.0,18.0,1.0,9.0,8.0,9.0,16.0,7.0,17.0,12.0,3.0,12.0,16.0,10.0,20.0,1.0,13.0,15.0,16.0,3.0,1.0,18.0,20.0,16.0,1.0,8.0,18.0,1
4876,56070,837162,14051460,53954,623199,9303715,778516,8984025,12615506,4876,-273341250.0,15300000000000.0,-8.59e+17,-263025750.0,14700000000000.0,-8.27e+17,14200000000000.0,-7.95e+17,-7.65e+17,1.3e+26,1.56e+28,6.27e+33,-7.17e+37,1.56e+28,3.32e+32,-5.36e+36,6.27e+33,-5.36e+36,-7.17e+37,26,0,15,52,12,18,6,32,37,61,6,21,13,25,24,32,27,38,4,13,0,11,9,17,19,10,11,6,5,16,4,5,10,10,15,20,9,10,18,19,16,4,17,19,9,8,15,9,14.0,10.0,3.0,17.0,13.0,18.0,15.0,4.0,9.0,3.0,4.0,12.0,4.0,5.0,10.0,13.0,1.0,7.0,10.0,4.0,10.0,8.0,4.0,17.0,13.0,18.0,16.0,15.0,15.0,13.0,15.0,1.0,20.0,5.0,8.0,11.0,6.0,5.0,10.0,18.0,8.0,1.0,5.0,8.0,10.0,16.0,18.0,10.0,6.0,14.0,18.0,4.0,8.0,18.0,1.0,17.0,1.0,12.0,6.0,9.0,10.0,17.0,10.0,16.0,6.0,15.0,16.0,9.0,4.0,8.0,9.0,13.0,8.0,4.0,12.0,1
4720,54811,823611,13892899,52150,608049,9160141,753394,8760399,12248302,4720,-258653109.0,14200000000000.0,-7.77e+17,-246095850.0,13500000000000.0,-7.39e+17,12800000000000.0,-7.03e+17,-6.69e+17,1.25e+26,1.56e+28,6.07e+33,-6.9800000000000005e+37,1.56e+28,3.25e+32,-5.24e+36,6.07e+33,-5.24e+36,-6.9800000000000005e+37,32,0,19,47,15,18,7,37,45,52,7,16,14,22,24,29,31,28,4,15,0,11,9,8,19,10,16,6,8,20,4,5,5,10,15,20,9,12,17,19,1,4,18,19,9,8,15,9,4.0,10.0,3.0,7.0,13.0,12.0,15.0,9.0,9.0,3.0,4.0,16.0,4.0,5.0,10.0,13.0,1.0,7.0,10.0,3.0,10.0,8.0,4.0,17.0,13.0,18.0,16.0,9.0,9.0,13.0,15.0,1.0,20.0,10.0,8.0,11.0,10.0,5.0,10.0,18.0,18.0,1.0,8.0,18.0,10.0,1.0,16.0,18.0,16.0,9.0,18.0,4.0,8.0,18.0,1.0,17.0,1.0,13.0,6.0,9.0,10.0,17.0,5.0,16.0,6.0,15.0,16.0,9.0,4.0,8.0,9.0,13.0,8.0,4.0,12.0,1
2874,26875,330045,4562611,24609,225589,2751135,273865,2471869,3430125,2874,-77211875.0,2070000000000.0,-5.57e+16,-70701657.0,1900000000000.0,-5.1e+16,1740000000000.0,-4.67e+16,-4.28e+16,4.35e+20,8.1e+22,6.76e+27,-3.58e+31,8.1e+22,3.7e+26,-2.32e+30,6.76e+27,-2.32e+30,-3.58e+31,28,2,20,21,12,12,1,19,31,31,4,13,4,16,4,19,22,17,2,13,0,11,17,4,8,18,1,3,9,17,18,4,18,18,9,12,1,8,4,17,1,3,6,1,10,3,10,20,12.0,9.0,20.0,10.0,3.0,14.0,18.0,8.0,13.0,19.0,14.0,17.0,5.0,3.0,4.0,17.0,8.0,9.0,4.0,10.0,16.0,15.0,5.0,9.0,14.0,4.0,20.0,16.0,14.0,1.0,1.0,10.0,18.0,6.0,3.0,8.0,9.0,17.0,10.0,10.0,11.0,3.0,16.0,14.0,3.0,9.0,20.0,5.0,4.0,1.0,17.0,14.0,17.0,18.0,20.0,4.0,19.0,2.0,6.0,18.0,1.0,17.0,14.0,10.0,10.0,1.0,1.0,20.0,8.0,10.0,10.0,5.0,3.0,4.0,20.0,1
659,3168,19052,129222,3268,15849,96717,20932,100419,151090,659,-2084544.0,6593818220.0,-20900000000000.0,-2150344.0,6801952617.0,-21500000000000.0,7016665300.0,-22200000000000.0,-22900000000000.0,5653706065.0,38471292254.0,2630000000000000.0,-1.94e+18,38471292254.0,176000000000000.0,-2.75e+17,2630000000000000.0,-2.75e+17,-1.94e+18,13,1,5,11,4,4,0,4,7,10,1,2,0,1,3,3,1,6,1,3,0,11,9,20,5,18,8,1,10,1,10,1,18,1,10,18,2,8,1,4,16,17,1,20,4,18,12,4,4.0,10.0,4.0,12.0,4.0,10.0,3.0,3.0,10.0,3.0,3.0,1.0,1.0,19.0,10.0,1.0,18.0,1.0,4.0,4.0,10.0,14.0,6.0,10.0,4.0,3.0,5.0,4.0,4.0,16.0,15.0,5.0,6.0,9.0,10.0,8.0,9.0,9.0,5.0,6.0,15.0,9.0,1.0,8.0,16.0,20.0,1.0,18.0,9.0,9.0,1.0,15.0,6.0,26737.0,219817.0,2544061.0,35037025.0,266125.0,2126443.0,24013515.0,3661845.0,28913925.0,58182001.0,26737.0,-5877027312.0,1290000000000000.0,-2.84e+20,-7115118000.0,1560000000000000.0,-3.44e+20,1890000000000000.0,-4.16e+20,-5.04e+20,3.23e+25,8.44e+27,1
2223,18092,192368,2328980,16852,133844,1390784,166782,1294070,1862800,2223,-40200424.0,727000000000.0,-1.31e+16,-37445144.0,677000000000.0,-1.22e+16,631000000000.0,-1.14e+16,-1.06e+16,1.1e+18,1.68e+20,9.17e+24,-3.32e+28,1.68e+20,5.25e+23,-2.25e+27,9.17e+24,-2.25e+27,-3.32e+28,13,4,15,18,11,16,5,28,24,15,2,15,4,3,8,15,8,21,1,6,0,11,15,10,3,4,20,18,7,16,4,6,20,17,4,16,15,16,9,1,14,3,8,8,10,1,6,2,18.0,5.0,18.0,12.0,6.0,18.0,9.0,18.0,17.0,16.0,9.0,1.0,7.0,9.0,8.0,9.0,3.0,17.0,3.0,12.0,8.0,4.0,18.0,18.0,14.0,12.0,8.0,9.0,20.0,18.0,16.0,6.0,4.0,9.0,10.0,4.0,9.0,1.0,5.0,18.0,4.0,5.0,6.0,8.0,16.0,18.0,4.0,12.0,9.0,8.0,2.0,10.0,3.0,8.0,6.0,1.0,16.0,17.0,6.0,6.0,5.0,17.0,3.0,2.0,10.0,10.0,9.0,7.0,6.0,1.0,9.0,9.0,18.0,20.0,1.0,1
167,488,1744,6974,443,1276,4682,1445,4082,5291,167,-81008.0,39295504.0,-19061686850.0,-73538.0,35671636.0,-17303651174.0,32382530.0,-15708031582.0,-14259797462.0,473786.2968,5699479.836,6558973355.0,614000000000.0,5699479.836,565221597.7,-22404416356.0,6558973355.0,-22404416356.0,614000000000.0,4,0,1,1,0,1,0,3,3,3,0,3,0,1,0,0,0,0,1,0,0,1,10,19,9,3,8,10,9,12,1,6,9,1,1,10,12,4,8,12,14,8,564,4912,46616,424600,4445,36933,340511.0,59525.0,490155.0,981761.0,564.0,-2765456.0,13559838744.0,-66500000000000.0,-2502535.0,12270655013.0,-60200000000000.0,11104069575.0,-54400000000000.0,-49300000000000.0,6.81e+23,5.22e+26,2.11e+31,-1.96e+35,5.22e+26,2.16e+30,-1.23e+34,2.11e+31,-1.23e+34,-1.96e+35,38.0,0.0,5.0,17.0,0.0,11.0,0.0,45.0,24.0,24.0,0.0,44.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,485.0,3563.0,45839.0,731411.0,3732.0,25956.0,342056.0,18960.0,106704.0,-193284.0,485.0,-1724492.0,6131715866.0,-21800000000000.0,-1806288.0,6422532984.0,-22800000000000.0,6727157952.0,-23900000000000.0,-25100000000000.0,5.86e+23,4.76e+26,9.61e+30,1.4200000000000001e+35,4.76e+26,-3.15e+29,2.79e+34,9.61e+30,2.79e+34,1.4200000000000001e+35,1
1928,14192,135658,1459754,13223,94818,889378,121491,852282,1265945,1928,-27347984.0,388000000000.0,-5500000000000000.0,-25480721.0,361000000000.0,-5130000000000000.0,337000000000.0,-4780000000000000.0,-4450000000000000.0,3970000000000000.0,3.54e+17,1.75e+22,-4.92e+25,3.54e+17,1.12e+21,-4.23e+24,1.75e+22,-4.23e+24,-4.92e+25,22,0,8,15,2,12,3,12,11,12,2,8,9,5,14,14,12,18,3,4,0,11,15,17,15,16,15,16,17,18,15,13,10,19,13,13,13,16,13,1,15,5,1,17,19,16,7,20,15.0,10.0,15.0,3.0,7.0,6.0,3.0,7.0,17.0,15.0,13.0,18.0,3.0,13.0,15.0,16.0,1.0,6.0,17.0,14.0,18.0,3.0,3.0,4.0,18.0,10.0,4.0,4.0,15.0,18.0,1.0,10.0,16.0,9.0,3.0,1.0,14.0,10.0,9.0,4.0,4.0,1.0,15.0,8.0,12.0,18.0,18.0,1.0,20.0,12.0,6.0,9.0,18.0,10.0,10.0,8.0,6.0,14.0,1.0,13.0,17.0,11.0,16.0,1.0,16.0,4.0,16.0,1.0,9.0,12.0,10.0,1.0,1.0,6.0,1.0,1
